                    id   redshift                galex.NUV  galex.NUV_err          cfht.megacam.u      cfht.megacam.u_err        subaru.suprime.B    subaru.suprime.B_err        subaru.suprime.V    subaru.suprime.V_err        subaru.suprime.r    subaru.suprime.r_err        subaru.suprime.i    subaru.suprime.i_err       subaru.suprime.z    subaru.suprime.z_err            subaru.hsc.y        subaru.hsc.y_err             UKIRT_WFCJ          UKIRT_WFCJ_err          cfht.wircam.H       cfht.wircam.H_err                WFCAM_K             WFCAM_K_err                  IRAC1      IRAC1_err                  IRAC2      IRAC2_err                   IRAC3      IRAC3_err                    IRAC4     IRAC4_err         spitzer.mips.24  spitzer.mips.24_err     herschel.pacs.100  herschel.pacs.100_err     herschel.pacs.160  herschel.pacs.160_err  herschel.spire.PSW  herschel.spire.PSW_err   herschel.spire.PMW  herschel.spire.PMW_err     herschel.spire.PLW  herschel.spire.PLW_err 
 FMOS_J095938.0+015649  1.4628195    0.0002082082544217476   8.015774e-05   0.0014189365758732761   0.0001511232830132468    0.001844496418909568   0.0001879033194524243   0.0021508261592361366  0.00021527357726733144   0.0027253382088484814   0.0002559295445828465    0.003979329085097198   0.0003790642028271853   0.004089857493114728   0.0005175768909278721    0.006970900339366239   0.0008343596220455701   0.009940538426987482    0.001013224410922158    0.01300181690171514   0.0013474170751824697    0.01777466778998258   0.0015885444115529676   0.021444135387810218    0.002262679    0.02819279010020074    0.002548696     0.02234076938029502   0.0026144453     0.016173234652721115    0.00328272      0.1276295791156472          0.020049576    1.4086111065427898     3.2772743289950865    12.857975817178534     4.6605830087185085   19.97328799176204               2.5084453    22.24119639300409               2.8721678    -1.2241773369889621               6.0337577 
 FMOS_J095942.1+020806  1.4701312   0.00013882756929937902   7.126359e-05   0.0011869560317554753  0.00013768556324052848   0.0012846720041810426  0.00016139109412970727   0.0019013690637151163  0.00017524875020317486    0.002655530095051321  0.00024016463872383807   0.0034588969500154347  0.00035171150345375513   0.006722667726798403   0.0005867166968825372    0.009033290750689782   0.0009277428332973613   0.014546184787530923   0.0014067977066315575   0.020369380464039015   0.0021790516340288394   0.024545589640131066   0.0026515624743830815   0.041262584567846004   0.0037214938    0.04223289169337971   0.0040895077      0.0328858367478943   0.0032491104     0.034658947027177804  0.0048763137     0.20409560724796744          0.021486217    2.8794741132334583      1.137020067078521     9.058769572873334     5.6108704913483916   9.806617965977068                1.313291    6.903381402050946               1.7109731      4.154540304841882                5.722039 
 FMOS_J095950.8+020450  1.5194967  -1.6995323619298266e-06  6.4860724e-05   0.0004401101906488416   6.193108371568403e-05   0.0007553391227938453    8.39455672686283e-05   0.0010518851099687182  0.00010266198913481595    0.001227904353319743  0.00013724640432232607    0.001955514307217418  0.00019835101752534303  0.0027269819225660403   0.0002922194704126819   0.0045864295340010755  0.00047523547318885324   0.006928072712566983    0.000680058384933354   0.009774928467807954   0.0010219660561170843   0.011351653080332529    0.001203593102829957   0.020699880057436875   0.0017484804   0.021921388864036617   0.0019812947    0.015585560172800664     0.00193534     0.019617720062202852   0.003177608     0.11200528832852552           0.01281327    0.9374975491537656     1.8317686831058722     3.110165249965328     2.1805379977616623   5.660042574080823               1.3239168    7.883547336535275               2.2889593      6.416790398665064                5.816239 
 FMOS_J095948.4+021209  1.6546938   2.5048853377351038e-05   6.609101e-05   0.0015489524701350725   0.0001619864667390234   0.0018608884646636311   0.0001922726791314047    0.002125828120680192   0.0002170663075080455   0.0025208256032084745  0.00023548494995057534   0.0026481892520948697   0.0002976474777324376   0.003128291995796646  0.00035235062257790137    0.003962128510130982    0.000526824130076365   0.007678100712933152   0.0007228124288234005   0.007847622457230823    0.000909334633357739    0.00962186132214157   0.0010136838477778245   0.010972505880161004   0.0011153205   0.012635917055855296    0.001249331    0.010767736825072382   0.0022423903     0.020377342425941476  0.0042928634     0.09834651450527988          0.011199811    1.2096574424147069     1.1431038788541152    -8.644479062826559      5.341810451861694  2.6281806370822407               1.2568005   2.0426494798090165               1.0186522     0.8747318703981981               0.6615968 
 FMOS_J095957.0+020921  1.4050634                      nan            nan   0.0017038369162116498  0.00024376131038671552   0.0024590612902431713    0.000285582002313488   0.0036266902530515933   0.0003143550342537126   0.0033706103457102157   0.0003466655704604929    0.004490758639046829  0.00045460122850945946    0.00511310904317083   0.0006597475045458514    0.007462438124721118   0.0008283001226100556   0.010876363525915153   0.0010817701134420096   0.014284583874051718   0.0014062051981026558   0.014984667855364705    0.001591241054496012   0.022990611420178976   0.0019970727    0.02087902616016912   0.0020115413    0.013185379963158394   0.0025631376      0.03172712908954881  0.0061631356      0.1603612577530433          0.016332569    1.5431831037011552      1.576948107672904    13.942263869950926      5.409804496211492  2.3327856034697803               1.7548941    3.446853131769683               1.9064429      1.029451400765716               1.5049392 
 FMOS_J095927.4+020928  1.5247082    0.0001868705162741322  5.4345757e-05   0.0013750024814364872  0.00015517412064004415    0.001414133061780716   0.0001592225372116878   0.0014087576913037563  0.00016505450080062084   0.0017075889530464633  0.00017191285819964094   0.0019732078128996255   0.0001859261654417784   0.002216980686090954   0.0002250937425814304   0.0026614293292720683   0.0004637704106185275   0.004085981999153843  0.00043566147761775557   0.004509681447376796   0.0005599436784670494   0.004782066226418515   0.0005533902706626779   0.006904030655683024   0.0006793213   0.009045029393826363   0.0007338824    0.004907065725887658    0.002011283     0.006412107812857931  0.0034436013    0.018984357180653857          0.005953391    1.2203644226091714      1.107670285098275     5.222877644099242      6.694812225848206                 nan                     nan                  nan                     nan                    nan                     nan 
 FMOS_J095941.3+021443  1.6467137                      nan            nan   0.0001391520525731867    3.94949347760174e-05  0.00021508787161219294   3.153834192173555e-05  0.00020462919331715754   4.262301733123855e-05  0.00033648634088885294   4.672454883663795e-05   0.0004965512263909437   8.779748159130324e-05  0.0008795146389714258  0.00011946990325290279   0.0013001743734772347   0.0002909808930002792  0.0031071568078441065   0.0003135473331584458   0.004463428143933372    0.000555135961557572    0.00615714634723877   0.0006655772142951344   0.009072236521070124    0.001103117   0.012049452330182966   0.0016500397    0.009233521631376428    0.003043398     0.022510147747859616   0.004111031     0.25824481881871175          0.025765825     4.247950998231861      1.716488596420594     8.001866047972662      4.869714645304749  23.269033591813226               3.1159265    22.18280890129941                2.784218     17.730954614091186               16.197754 
 FMOS_J095916.0+021458  1.6851939                      nan            nan   0.0008053118316482755   9.695147290647135e-05   0.0008183579358635114  0.00011388547041706814   0.0012643610920094702  0.00013222891119162096   0.0016202116884992542  0.00015486521621164417    0.001741225330547759   0.0001766517708717704  0.0022129154846302615  0.00021604184281697527    0.002643271356593986   0.0003572087659183041  0.0032738014664238277   0.0004106720910701474   0.005070862870271489   0.0005348918892365185  0.0051725587155617946   0.0005161794594910531   0.008626951255812317   0.0007059387   0.009234671134719643   0.0008259311    0.006421747482884755    0.002900767    0.0039356720068348845  0.0023809434     0.07633481591474865          0.009080848     2.751541192220001     1.3896613833097087     9.421610835791743      5.516997977578347                 nan                     nan                  nan                     nan                    nan                     nan 
 FMOS_J100046.2+021906  1.5988029   3.0369487923879082e-05   6.265135e-05   0.0007138877113262049   7.485904296830407e-05   0.0006123918060262158   9.419984818772742e-05    0.001120905945562127  0.00010769657955531634   0.0011129488574950742  0.00011521335526253476   0.0017383237390079958  0.00014593076040764972  0.0019189407047112443  0.00020010113485714214   0.0027324709044028025  0.00034780797990143365  0.0036368060718562144   0.0004665433777946098   0.007068043004389823   0.0006421153695493998   0.005639182579015401   0.0007015351160788661   0.010209334122902869  0.00089625485   0.009213773355099545   0.0010469636    0.009114422053599266    0.003433848    0.0035281548511087828   0.003155078     0.07030532490236813          0.009191758    3.3079170829071676     0.9558558493127497    12.899957136405167      2.535726833341861                 nan                     nan                  nan                     nan                    nan                     nan 
 FMOS_J100036.3+022118  1.6552348                      nan            nan   0.0013066238377264254  0.00014733625452881865   0.0014044600720597795  0.00016414771717492802   0.0019924145974495274  0.00017179435326652906   0.0018989587073889775   0.0001766734048583676   0.0017421678412030575   0.0002126625674993246  0.0027534651987571046   0.0002475105840050565   0.0028946060807026257  0.00039492194052178514  0.0040813312379096855    0.000490415903357004   0.004600475430434845   0.0006238891867060748   0.005939379486232056   0.0005092237654481741   0.006773778294231861  0.00074505527   0.007450994722495649  0.00092885084    0.010229815850370288   0.0033195366     0.012413685825051559   0.003058566     0.09664736881405939          0.012602585     4.157146399005476     0.9271652562406149     5.757926453981984     1.9690411308568811  3.9306351409459905               1.1613553    5.470577422658696               1.4246416    0.01926605565471573               2.5357664 
 FMOS_J095916.4+022902  1.4713751    8.044645526641008e-05  6.6628316e-05    0.000844321232793994  0.00010266000045307853    0.001103800730564493  0.00011195181753581204   0.0012971040751662826  0.00012182076070189761   0.0013059020475074611  0.00014958137488543487   0.0019333261433030456  0.00021940829239133208   0.003154805078417876   0.0003445617950867891    0.004451062425861022   0.0005155583457886925   0.006457432946677648   0.0006633990351405263   0.008617548060051631    0.001032772901827907   0.011098575963053997   0.0010739334764725288   0.016161975703257603   0.0015946707   0.018038388078701284   0.0018119806    0.016559243787204796   0.0046902355      0.02304956315350223   0.004444541     0.12698644342538684          0.013715704    1.8434767247775996      1.792781053811856    5.6452044845210825      3.996021829979654  4.6306914324752375               1.0912375    5.741687553368601               1.2468239     3.0403560477542078               3.1270416 
 FMOS_J100040.6+022428  1.5867993    0.0001847128661598538  7.7039644e-05    0.001122777693661056  0.00012617515589866569    0.001541784944315986  0.00015105892775321407   0.0017435004327331436   0.0001767329892871742   0.0017821863469489338   0.0001870052256179334   0.0019568573200753722  0.00023783985271675007  0.0023208165303105887   0.0002993685165540186   0.0038888596258564185   0.0004841750592406137    0.00603403358199635   0.0005858540633676204   0.008055973711261693   0.0007470594867863158   0.009324631962937386   0.0007670838943658222   0.007675710272861478   0.0010005636   0.010939919615358748   0.0011331431    0.007481530452453818   0.0033565508     0.004991356349151303   0.003523541    0.047662043699737575          0.008853132  -0.32106883790650986     0.5116899066809817    1.7784175627478231       1.55525295708297                 nan                     nan                  nan                     nan                    nan                     nan 
 FMOS_J100029.8+022651  1.5991205     9.41460571139658e-05   7.491307e-05   0.0005709845589553441    8.13931531804281e-05   0.0006717880113244652   9.550558895260342e-05   0.0013517816571437817  0.00011931133408359774   0.0013294622973397748   0.0001431976600743927   0.0015681489538252056  0.00022305738129468948   0.002975649913821141   0.0003200681891646623    0.004125611299855482   0.0006195029640564876   0.012532074410974637    0.000998141895175895   0.017294640174553563   0.0016512440442326495   0.021735146926423202    0.002014714862486692    0.03118939739148592   0.0034397475    0.04501822587385731    0.004307478     0.03499317376937762    0.004160784      0.02408382070441169   0.003996747     0.14614394658536514          0.018149838     5.103686396416763     2.0486680313650325    15.198960006201219      3.981433243516994   10.95397633963537               3.3929358      7.7623893574653               2.5587857    -2.6518952327613046               4.2831798 
 FMOS_J095953.4+022925  1.4554616                      nan            nan   0.0003892308781436805   5.404887423182469e-05   0.0005182102031695507   5.557309826615442e-05   0.0007106418657290933   7.340590510231271e-05   0.0008662791394176527   9.758747446489833e-05    0.001488362118198244  0.00017614747477782606   0.002236336705499379  0.00030322870660437506    0.005361949110360786   0.0005724755141770524   0.008267788761484962    0.001035317362155735   0.017031517318274205   0.0016196089938880435   0.022383327404506017    0.002158011120616502    0.03546896547688484   0.0034402409   0.035764205165954605   0.0038715447     0.03823247164814526     0.00479824      0.06237711684847039   0.006180402     0.13167502385032023           0.02045246    0.7623905931206452     1.1425153478901957    1.4796551174247243     2.3331824478355547   4.844584391684193               3.4287639    3.159008370401422                2.880865      0.476767021883846               2.7205412 
 FMOS_J095913.0+023018  1.5831096    5.794156422528557e-05  5.7630008e-05   0.0003138312406116105   6.683958112307314e-05   0.0005114352383092617   6.642702042504065e-05   0.0006982769718121876   8.090599606596388e-05   0.0009749270595418625   9.083530745802788e-05   0.0011444795792944918  0.00012392097516529885  0.0013020797702008506   0.0001615425288683558   0.0015875334060259717  0.00034190354448470614  0.0026575785223855635   0.0003382542135695415   0.004088948393789726  0.00043789197076517515   0.004172127714693943   0.0004324634671848862   0.005100544487083972   0.0005765741   0.007167282731214049   0.0006019129    0.004217435567654841   0.0032031205     0.008883822482335694  0.0036076945     0.03807021992592327          0.005151105    2.4667649910318747     0.9478126534881091     2.992944398589626     3.5270825844148552                 nan                     nan                  nan                     nan                    nan                     nan 
 FMOS_J095940.8+023412  1.4303674   0.00015503479660854803   6.560345e-05   0.0009610562566618697  0.00015681779580481087   0.0017837537045344199   0.0001737867986025077   0.0025658942920189554  0.00020163141309700538   0.0025135743409170764   0.0002755613247369377    0.003875200363530204   0.0004054876517072915   0.006521217392283036    0.000671811327815855     0.00968029789783291   0.0009646816109143436   0.014776981158226841   0.0013868881995574274    0.02175752545286693    0.002186489518397064   0.029382480410066646   0.0025818727589041472    0.04248938141274933   0.0039641513    0.04261185337441501   0.0045330487    0.032065063125164175    0.005019776     0.030941833396487754  0.0052924864     0.15653954977075216          0.022287725    1.9130009300150994     1.3265621009318593    2.5516781362626073      4.559919485893661  16.815368527104727                2.396655   16.314279273178926                2.424892      20.09355091367552               11.538862 
 FMOS_J100041.6+022938  1.5070494                      nan            nan    0.000910196494122121  0.00010283780073476715   0.0010604872997819347   0.0001349567340147188   0.0014164813211204113  0.00013897167288369909    0.001531711731444119  0.00018029199682549206   0.0020853925474227384    0.000264027382912884   0.003185253951487199   0.0004001898901463775    0.004848304599100728   0.0006270545122697277   0.008103653660096044   0.0008018242744295175   0.012960872139219242    0.001283308101799087   0.015944385778546382   0.0014359401086960263    0.02475579696586211   0.0021969392    0.02438778997317842   0.0025425244    0.012325115834430453   0.0032786515     0.024066808699968932  0.0049613537     0.14082785148932714          0.017869592    3.8588764881326365      1.234458630402081     3.926048688301958     2.0747796766177506                 nan                     nan                  nan                     nan                    nan                     nan 
 FMOS_J100046.8+023141  1.6360017                      nan            nan   0.0013229439147370526  0.00013717694419225265   0.0017885522338359717   0.0001608453650926798   0.0019420531379894697  0.00019007976200767807    0.002390479910555767  0.00019276306397142783   0.0023914602169356584  0.00024168801796116982  0.0029528088222455532  0.00030610030242803434    0.002452615673458323  0.00047872798576273053  0.0054327388494016075    0.000602333180382552   0.008473131083932633   0.0008023538831824229  0.0067771023445343465   0.0007246204275559754   0.008914096343080486   0.0009124391    0.01074109536579866   0.0010553421    0.003384692492083753    0.003382825     0.006969759681848346  0.0038345875     0.06439959543395739         0.0073801493    3.1438497582552207     0.8393317591246918      5.35484198558519     1.4060902680992025                 nan                     nan                  nan                     nan                    nan                     nan 
 FMOS_J100020.7+023242  1.5725447                      nan            nan  0.00047277038077708235  6.0406580065114476e-05   0.0005111107232023296   6.498105551443569e-05   0.0006672718753990371   7.753631663857388e-05   0.0007997923284609899   9.603403752528925e-05   0.0015877025244462894   0.0001511521353981785  0.0019587194285397495  0.00021981327753599925    0.002054124514166338  0.00038216711507456017   0.004704246330738798   0.0005327528630229253   0.007184777594515222   0.0008643086023406301   0.011232565583438716    0.000953505871325463   0.014595766950834768   0.0015331374    0.01841284557777071   0.0019144005     0.01569989257427566   0.0022150273     0.011595651875362815  0.0025921525     0.09850141801097811          0.012095843    1.7220649975702118      1.084180226331567     5.028811983931131      2.806344741498966   4.754556712638446               1.0914115    2.658898369185033               1.3587421     2.3044203224349804               1.7296404 
 FMOS_J095918.3+021045  1.5262237                      nan            nan   0.0008484711019790554  0.00010707445505871159   0.0011812062546934495  0.00011717884505036964   0.0012291298409710773  0.00013441012820069364   0.0012606201927581149  0.00013794766927728125   0.0016468670640814962  0.00015538291829719208   0.002015697334950288   0.0002003555361795625   0.0021269897958605256  0.00037724450352743247    0.00299147381108517   0.0003757398207258067   0.003346286876785331   0.0004046574271809055     0.0035749679909383   0.0003551975570004224  0.0040752028236862485  0.00041396444  0.0037318781071000503  0.00044776034   0.0004995164113344879   0.0026388012   -0.0025560260326230196  0.0027715513    0.021715903749671896         0.0049003237    1.8247222757385162     1.7624810359090213     4.590704936194117     2.8829081710228905                 nan                     nan                  nan                     nan                    nan                     nan 
 FMOS_J095921.1+021141  1.5261774                      nan            nan    0.001296778749875943  0.00014158172299699617   0.0016620323769899273    0.000155722450680429   0.0016720977364933392  0.00016605824172043104   0.0020946254576666547  0.00017619525300477816   0.0021206565990393176  0.00020549545573739906   0.002778365887073612   0.0002642817545004581    0.003092995505132905  0.00045901243563846797   0.004488538588004001    0.000506277902095239   0.004587572750995522   0.0005771223779574698   0.005366870435345012   0.0005981756780449644   0.007076010928247112   0.0006647946   0.007174593947698421  0.00067766645    0.004373712754724184   0.0028181016     0.006679926179024719   0.003264254    0.037280174222345905          0.006307905    0.2665562616968313     0.3485655831901608  -0.14300665594412965      4.727122530999961                 nan                     nan                  nan                     nan                    nan                     nan 
 FMOS_J095901.2+021739  1.5275877    0.0003642083081305311  7.8787714e-05   0.0020142702412533978    0.000208767296288296    0.002644499990862239   0.0002635766347758617    0.002932647705160556  0.00027198477664998013    0.003063473403014285   0.0003079720026209816    0.004001097966649006   0.0003721253143731513   0.004468336829543009  0.00044231595654519877     0.00461154445517125   0.0006729509224149572   0.006797363757836142   0.0007248409849441727   0.010399404650463658   0.0009029968484320966   0.009832292244497939   0.0009134066839949893   0.010181550274712356   0.0012225496   0.010461981396246591   0.0013051701   0.0062468541376638756   0.0026507333     0.002702550418095545  0.0036038137    0.051884329991942216          0.007726714    0.6664830361748855     1.2713127779436724     4.896986673458311     2.6919451587751446                 nan                     nan                  nan                     nan                    nan                     nan 
 FMOS_J095942.0+021457  1.6584054   4.5976440285661874e-05    7.53549e-05    0.000587198733872231   7.241968333041633e-05   0.0008113700793495251   9.436183050742122e-05   0.0012149257171155047  0.00010642642677025935   0.0014841931056621311  0.00012933341254338308   0.0018672681556265163    0.000199818773826883   0.002171551205835484  0.00024046054879649017     0.00338699457961438   0.0004326628043958741   0.008191322261047886     0.00065811054322003    0.00823936151689093   0.0010317046694902385    0.01288339123951827   0.0012018215585455473    0.01654787741963145   0.0016729153    0.01956955073418856    0.002029709    0.016912073125866095     0.00414605     0.018926448662903998  0.0037264538     0.14073996698462363           0.01739411   0.20221717344865642     1.0850502276312737     6.946803810083033      4.186384418271375    8.64666192406145               1.4089104   11.004339872325975               1.8911915       7.27259311143959                5.792443 
 FMOS_J095955.5+021512  1.4449167   0.00015478871615915858   7.016668e-05    0.001091007387703939  0.00011926697443655703   0.0014900163120496266  0.00015494971514790353   0.0018961442484002132   0.0001875421537282458    0.002103442602815417  0.00021986082060483042   0.0031017009984939735   0.0003246898874358363   0.004356451510884707    0.000509455568737873    0.006418355661609414   0.0007414877965773571   0.008324129993757232   0.0010111670908863472   0.014467186715382819   0.0016426408299567504   0.021560500343543593   0.0020299799223060027   0.028120766406675875   0.0037574929    0.04248960157536122   0.0044657434     0.03628727678221119    0.005711723      0.02397955034297175   0.004355227      0.1643610159333529          0.014275119    5.4047209498949265      3.550513927838314     7.819288737714236     10.721659524648743  29.262707235235627               4.7139683   17.258498484163887               3.5014224    -16.234918956203984               16.223768 
